file,start,end,labeller
detop_exp01_subj02_Sess3_01_06.pkl,2.26797816,4.100438573,aidan
detop_exp01_subj02_Sess2_07_04.pkl,3.501277355,7.395299382,aidan
detop_exp01_subj02_Sess3_11_03.pkl,3.378857543,4.793434154,aidan
detop_exp01_subj02_Sess3_11_02.pkl,3.179120647,4.787563731,aidan
detop_exp01_subj02_Sess2_07_05.pkl,3.442208176,7.472543693,aidan
detop_exp01_subj02_Sess3_03_02.pkl,4.231408207,8.332656436,aidan
detop_exp01_subj02_Sess1_12_04.pkl,4.213388807,8.748992993,aidan
detop_exp01_subj02_Sess2_12_01.pkl,2.62715429,3.902825969,aidan
detop_exp01_subj02_Sess3_04_06.pkl,4.116853212,8.506932931,aidan
detop_exp01_subj02_Sess2_02_04.pkl,3.908025532,6.1018242,aidan
detop_exp01_subj02_Sess3_06_03.pkl,4.192329717,7.978815547,aidan
detop_exp01_subj02_Sess3_08_06.pkl,3.77468404,5.232311312,aidan
detop_exp01_subj02_Sess2_10_04.pkl,4.416202822,9.656024324,aidan
detop_exp01_subj02_Sess2_10_05.pkl,4.414401186,9.128062765,aidan
detop_exp01_subj02_Sess3_06_02.pkl,4.72664494,6.215996033,aidan
detop_exp01_subj02_Sess2_02_05.pkl,3.734364571,5.584385419,aidan
detop_exp01_subj02_Sess2_12_02.pkl,2.29618264,3.516032906,aidan
detop_exp01_subj02_Sess3_04_05.pkl,3.87587631,6.893207481,aidan
detop_exp01_subj02_Sess3_08_05.pkl,2.981226899,5.990220972,aidan
detop_exp01_subj02_Sess2_10_06.pkl,4.046122058,9.593471694,aidan
detop_exp01_subj02_Sess3_08_04.pkl,3.749797721,5.964680136,aidan
detop_exp01_subj02_Sess3_06_01.pkl,4.723155574,7.378154799,aidan
detop_exp01_subj02_Sess2_02_06.pkl,3.725061004,6.007049798,aidan
detop_exp01_subj02_Sess3_04_04.pkl,3.86116725,9.018304854,aidan
detop_exp01_subj02_Sess2_12_03.pkl,2.308791473,4.298165244,aidan
detop_exp01_subj02_Sess2_02_02.pkl,2.789808354,8.039055731,aidan
detop_exp01_subj02_Sess3_06_05.pkl,3.986282559,6.025038722,aidan
detop_exp01_subj02_Sess2_10_02.pkl,3.941762523,5.022509723,aidan
detop_exp01_subj02_Sess2_10_03.pkl,3.922030355,5.145404279,aidan
detop_exp01_subj02_Sess3_06_04.pkl,3.842178071,6.176773774,aidan
detop_exp01_subj02_Sess3_08_01.pkl,5.38672989,8.852523089,aidan
detop_exp01_subj02_Sess3_04_01.pkl,3.570934695,5.904495822,aidan
detop_exp01_subj02_Sess2_02_03.pkl,4.784204884,8.896419767,aidan
detop_exp01_subj02_Sess2_12_06.pkl,3.192629827,7.256099026,aidan
detop_exp01_subj02_Sess2_12_04.pkl,2.978574518,8.269108259,aidan
detop_exp01_subj02_Sess2_02_01.pkl,5.664569857,9.181437751,aidan
detop_exp01_subj02_Sess3_04_03.pkl,3.552183501,5.253293541,aidan
detop_exp01_subj02_Sess3_08_03.pkl,5.28973352,8.591520654,aidan
detop_exp01_subj02_Sess3_06_06.pkl,3.909390685,5.8654612,aidan
detop_exp01_subj02_Sess2_10_01.pkl,3.988514138,5.3805816,aidan
detop_exp01_subj02_Sess3_08_02.pkl,5.129454919,8.940987684,aidan
detop_exp01_subj02_Sess3_04_02.pkl,3.492323449,5.178190632,aidan
detop_exp01_subj03_Sess3_11_02.pkl,5.510700445,9.106827533,connor
detop_exp01_subj03_Sess2_08_02.pkl,3.934624173,8.531538809,connor
detop_exp01_subj03_Sess1_02_05.pkl,4.04979657,8.803538805,connor
detop_exp01_subj03_Sess3_08_04.pkl,3.306781297,6.47412807,connor
detop_exp01_subj03_Sess2_02_06.pkl,4.401802678,9.680314874,connor
detop_exp01_subj03_Sess2_03_05.pkl,3.804434492,5.64084814,connor
detop_exp01_subj03_Sess1_06_02.pkl,3.708502436,5.962905758,connor
detop_exp01_subj03_Sess1_13_06.pkl,5.132323,9.585089508,connor
detop_exp01_subj03_Sess1_08_03.pkl,0,7.443359375,connor
detop_exp01_subj03_Sess1_07_05.pkl,1.859754346,9.786583264,connor
detop_exp01_subj03_Sess2_04_06.pkl,3.180376882,5.52627016,connor
detop_exp01_subj03_Sess3_08_05.pkl,2.957635741,6.271122675,connor
detop_exp01_subj03_Sess2_10_04.pkl,2.109269399,4.224915473,connor
detop_exp01_subj03_Sess2_09_04.pkl,2.888205768,5.239579414,connor
detop_exp01_subj03_Sess2_02_02.pkl,1.257011767,6.30533666,connor
detop_exp01_subj03_Sess2_09_02.pkl,3.833130726,7.305643699,connor
detop_exp01_subj03_Sess3_02_01.pkl,3.712009671,7.281432708,connor
detop_exp01_subj03_Sess2_09_05.pkl,2.960156048,5.180272294,connor
detop_exp01_subj03_Sess2_08_04.pkl,3.283769562,5.699302868,connor
detop_exp01_subj03_Sess1_09_06.pkl,2.657784674,7.001402166,connor
detop_exp01_subj03_Sess2_01_06.pkl,2.838383266,4.98477637,connor
detop_exp01_subj03_Sess3_05_05.pkl,3.598157895,5.484039215,connor
detop_exp01_subj03_Sess3_11_04.pkl,2.988063063,5.305326948,connor
detop_exp01_subj03_Sess3_02_04.pkl,3.373558395,5.795147355,connor
detop_exp01_subj03_Sess1_09_01.pkl,4.631997755,19.20080728,connor
detop_exp01_subj03_Sess1_07_04.pkl,3.303570347,9.535667944,connor
detop_exp01_subj03_Sess1_05_04.pkl,4.672681609,7.769244707,connor
detop_exp01_subj03_Sess3_12_03.pkl,4.014978403,7.707135903,connor
detop_exp01_subj03_Sess2_10_05.pkl,2.346981255,4.086522934,connor
detop_exp01_subj03_Sess1_09_02.pkl,4.28848907,19.1401881,connor
detop_exp01_subj03_Sess3_02_02.pkl,4.102153788,8.343439228,connor
detop_exp01_subj03_Sess1_01_05.pkl,3.529945281,7.303615453,connor
detop_exp01_subj03_Sess1_01_04.pkl,4.309475322,8.55291916,connor
detop_exp01_subj03_Sess3_03_01.pkl,3.462672364,6.233134309,connor
detop_exp01_subj03_Sess2_03_03.pkl,4.187622003,7.383661892,connor
detop_exp01_subj03_Sess2_02_03.pkl,3.749488132,5.967185677,connor
detop_exp01_subj03_Sess1_13_03.pkl,3.672723585,5.953665417,connor
detop_exp01_subj03_Sess1_13_01.pkl,3.918068691,6.116480363,connor
detop_exp01_subj03_Sess3_05_02.pkl,5.065657235,8.998226001,connor
detop_exp01_subj03_Sess3_02_03.pkl,3.566359406,7.437587953,connor
detop_exp01_subj03_Sess3_08_01.pkl,1.27304784,10.06383966,connor
detop_exp01_subj03_Sess1_08_06.pkl,1.353569644,9.332230907,connor
detop_exp01_subj03_Sess3_10_01.pkl,2.91618006,8.958285059,connor
detop_exp01_subj03_Sess1_06_04.pkl,1.686850899,9.932633812,connor
detop_exp01_subj03_Sess1_04_03.pkl,3.730458809,5.932586363,connor
detop_exp01_subj03_Sess2_02_05.pkl,3.165636136,8.987038254,connor
detop_exp01_subj03_Sess3_10_02.pkl,2.871796696,7.81780062,connor
detop_exp01_subj03_Sess2_13_05.pkl,2.838146901,7.537110529,connor
detop_exp01_subj03_Sess1_13_02.pkl,3.193161041,5.81391375,connor
detop_exp01_subj03_Sess1_01_03.pkl,2.672970754,4.87103472,connor
detop_exp01_subj03_Sess1_07_03.pkl,2.41418572,4.928403765,connor
detop_exp01_subj03_Sess3_07_01.pkl,3.79929496,18.95765075,connor
detop_exp01_subj03_Sess3_12_04.pkl,2.744783627,4.825013099,connor
detop_exp01_subj03_Sess1_04_06.pkl,3.803929939,9.628577717,connor
detop_exp01_subj03_Sess1_08_05.pkl,5.036059896,9.461214302,connor
detop_exp01_subj03_Sess1_05_06.pkl,4.260429568,7.193150006,connor
detop_exp01_subj03_Sess1_07_02.pkl,2.75823661,5.259221929,connor
detop_exp01_subj03_Sess3_01_02.pkl,2.453332369,4.337689881,connor
detop_exp01_subj03_Sess2_04_05.pkl,3.585417306,5.501426398,connor
detop_exp01_subj03_Sess2_06_04.pkl,3.586161031,6.354043717,connor
detop_exp01_subj03_Sess3_03_03.pkl,0.812643082,6.468234057,connor
detop_exp01_subj03_Sess3_02_06.pkl,3.898937433,5.503267428,connor
detop_exp01_subj03_Sess1_09_03.pkl,4.003368406,19.97785941,connor
detop_exp01_subj03_Sess2_12_02.pkl,3.862868381,8.844309375,connor
detop_exp01_subj03_Sess1_10_05.pkl,1.82664914,4.596652459,connor
detop_exp01_subj03_Sess2_03_01.pkl,3.903894,8.168193104,connor
detop_exp01_subj03_Sess1_09_04.pkl,3.246860831,8.942203913,connor
detop_exp01_subj03_Sess2_12_03.pkl,3.840339137,10.89614972,connor
detop_exp01_subj03_Sess2_13_01.pkl,3.761250743,10.28022607,connor
detop_exp01_subj03_Sess2_13_04.pkl,3.696183673,6.668140101,connor
detop_exp01_subj03_Sess1_01_01.pkl,2.492118764,5.522498703,connor
detop_exp01_subj03_Sess2_06_01.pkl,2.988799293,5.503637417,connor
detop_exp01_subj03_Sess2_08_03.pkl,4.113602407,9.369910535,connor
detop_exp01_subj03_Sess1_07_01.pkl,2.4832984,6.106135773,connor
detop_exp01_subj03_Sess2_11_02.pkl,4.063954339,18.64496888,connor
detop_exp01_subj03_Sess3_11_06.pkl,2.325185953,5.948023326,connor
detop_exp01_subj03_Sess3_03_04.pkl,1.387863414,8.702323569,connor
detop_exp01_subj03_Sess2_08_05.pkl,1.615100315,5.692574363,connor
detop_exp01_subj03_Sess1_12_01.pkl,3.103994566,5.536741663,connor
detop_exp01_subj03_Sess3_03_06.pkl,3.378849658,7.712006896,connor
detop_exp01_subj03_Sess1_05_02.pkl,2.316619413,6.353223433,connor
detop_exp01_subj03_Sess2_11_03.pkl,4.010110271,19.16710988,connor
detop_exp01_subj03_Sess3_04_01.pkl,3.671308521,7.246832333,connor
detop_exp01_subj03_Sess3_05_03.pkl,4.350644733,11.39351789,connor
detop_exp01_subj03_Sess3_04_06.pkl,3.954048534,10.91886875,connor
detop_exp01_subj03_Sess1_06_03.pkl,2.616461782,6.137371605,connor
detop_exp01_subj03_Sess3_04_02.pkl,3.226423792,6.996783143,connor
detop_exp01_subj03_Sess1_04_04.pkl,4.323556691,10.57168337,connor
detop_exp01_subj03_Sess2_11_06.pkl,2.656511222,7.810946976,connor
detop_exp01_subj03_Sess2_01_01.pkl,3.848939821,9.953039583,connor
detop_exp01_subj03_Sess2_06_02.pkl,2.602146412,5.540398968,connor
detop_exp01_subj03_Sess2_06_06.pkl,2.940000265,8.755447162,connor
detop_exp01_subj03_Sess2_13_02.pkl,3.451182892,10.06058032,connor
detop_exp01_subj03_Sess2_10_02.pkl,2.812034535,7.978742031,connor
detop_exp01_subj03_Sess3_01_01.pkl,1.978314128,4.611772432,connor
detop_exp01_subj03_Sess2_01_05.pkl,2.259431615,5.129675905,connor
detop_exp01_subj03_Sess1_07_06.pkl,3.236535736,8.711856703,connor
detop_exp01_subj03_Sess3_10_03.pkl,3.856198367,7.713874583,connor
detop_exp01_subj03_Sess2_09_06.pkl,2.781325148,4.893789172,connor
detop_exp01_subj03_Sess1_12_04.pkl,3.97315141,7.342982548,connor
detop_exp01_subj03_Sess2_13_06.pkl,3.601425642,7.253917021,connor
detop_exp01_subj03_Sess2_02_01.pkl,2.40477602,6.012797127,connor
detop_exp01_subj03_Sess1_04_05.pkl,3.780356167,8.741959041,connor
detop_exp01_subj03_Sess1_12_05.pkl,3.421321117,7.145358076,connor
detop_exp01_subj03_Sess2_04_01.pkl,4.560844945,8.751684012,connor
detop_exp01_subj03_Sess1_02_04.pkl,4.328240431,9.746976801,connor
detop_exp01_subj03_Sess2_06_05.pkl,3.420115139,7.355876976,connor
detop_exp01_subj03_Sess1_02_06.pkl,3.498676762,8.596959023,connor
detop_exp01_subj03_Sess1_09_05.pkl,3.364170305,7.418865592,connor
detop_exp01_subj03_Sess1_02_02.pkl,2.554083043,5.527122069,connor
detop_exp01_subj03_Sess3_10_06.pkl,2.494815541,4.734602769,connor
detop_exp01_subj03_Sess3_13_03.pkl,2.890077604,5.048933284,connor
detop_exp01_subj03_Sess1_04_02.pkl,3.649266466,6.625046269,connor
detop_exp01_subj03_Sess1_06_06.pkl,3.190671773,8.771966695,connor
detop_exp01_subj03_Sess1_13_05.pkl,2.818092114,9.240113739,connor
detop_exp01_subj03_Sess3_07_06.pkl,3.010340763,7.686628488,connor
detop_exp01_subj03_Sess3_08_06.pkl,2.751402115,5.679919612,connor
detop_exp01_subj03_Sess2_09_01.pkl,4.085167958,7.520342081,connor
detop_exp01_subj03_Sess2_08_06.pkl,3.34236014,5.499194004,connor
detop_exp01_subj03_Sess2_06_03.pkl,2.652547036,4.860787965,connor
detop_exp01_subj03_Sess3_01_06.pkl,1.938283767,6.558520985,connor
detop_exp01_subj03_Sess2_03_06.pkl,3.828796857,5.997814955,connor
detop_exp01_subj03_Sess3_01_04.pkl,2.768537451,7.459428783,connor
detop_exp01_subj03_Sess2_11_04.pkl,3.125728222,7.487302745,connor
detop_exp01_subj03_Sess1_05_01.pkl,4.14013036,6.32954602,connor
detop_exp01_subj03_Sess3_05_01.pkl,4.652947723,9.937032802,connor
detop_exp01_subj03_Sess2_12_01.pkl,2.85237738,9.279167832,connor
detop_exp01_subj03_Sess1_01_06.pkl,2.390281404,8.890465829,connor
detop_exp01_subj03_Sess1_10_02.pkl,0.527596584,8.035482062,connor
detop_exp01_subj03_Sess2_02_04.pkl,3.180153546,9.286798761,connor
detop_exp01_subj03_Sess3_01_03.pkl,2.250056646,4.428309716,connor
detop_exp01_subj03_Sess1_05_03.pkl,2.725154794,6.112732792,connor
detop_exp01_subj03_Sess1_12_03.pkl,2.728258154,5.725156557,connor
detop_exp01_subj03_Sess3_01_05.pkl,2.624728318,7.37205375,connor
detop_exp01_subj03_Sess3_13_01.pkl,3.210634962,5.683506015,connor
detop_exp01_subj03_Sess3_08_02.pkl,1.939671087,9.743070824,connor
detop_exp01_subj03_Sess1_08_04.pkl,2.813655235,8.691677229,connor
detop_exp01_subj03_Sess1_10_01.pkl,2.300403693,8.472126301,connor
detop_exp01_subj03_Sess2_01_04.pkl,1.195817478,5.823531747,connor
detop_exp01_subj03_Sess3_13_05.pkl,1.518010103,10.40453499,connor
detop_exp01_subj03_Sess2_12_05.pkl,3.406640211,5.728983722,connor
detop_exp01_subj03_Sess3_11_01.pkl,2.482116358,9.294708108,connor
detop_exp01_subj03_Sess1_06_05.pkl,3.169533293,8.936330427,connor
detop_exp01_subj03_Sess3_05_04.pkl,2.528384745,6.09516526,connor
detop_exp01_subj03_Sess3_03_05.pkl,3.05508877,8.672768082,connor
detop_exp01_subj03_Sess3_05_06.pkl,3.041360714,6.016854456,connor
detop_exp01_subj03_Sess3_10_05.pkl,2.668157432,5.189282651,connor
detop_exp01_subj03_Sess2_03_04.pkl,3.069444332,5.766749518,connor
detop_exp01_subj03_Sess2_04_02.pkl,3.336934631,9.190099845,connor
detop_exp01_subj03_Sess3_08_03.pkl,3.210857288,9.155491481,connor
detop_exp01_subj03_Sess2_03_02.pkl,3.014577962,8.243364031,connor
detop_exp01_subj03_Sess1_06_01.pkl,2.994959681,7.022585006,connor
detop_exp01_subj03_Sess1_01_02.pkl,2.009002537,5.422312087,connor
detop_exp01_subj03_Sess1_10_03.pkl,1.908699936,8.854276308,connor
detop_exp01_subj03_Sess3_12_05.pkl,2.359786585,5.367887751,connor
detop_exp01_subj03_Sess2_08_01.pkl,4.172736628,8.593037704,connor
detop_exp01_subj03_Sess2_10_03.pkl,2.056924717,7.906686989,connor
detop_exp01_subj03_Sess3_02_05.pkl,3.241028631,6.521720436,connor
detop_exp01_subj03_Sess3_04_04.pkl,2.401880746,11.0375168,connor
detop_exp01_subj03_Sess1_04_01.pkl,2.808903927,7.073015325,connor
detop_exp01_subj03_Sess3_12_06.pkl,2.822049293,5.34209871,connor
detop_exp01_subj03_Sess1_10_04.pkl,2.306037577,4.383402058,connor
detop_exp01_subj03_Sess2_04_04.pkl,3.570293748,6.702412839,connor
detop_exp01_subj03_Sess3_07_02.pkl,4.364453365,18.008992,connor
detop_exp01_subj03_Sess3_13_04.pkl,2.62104378,10.34396496,connor
detop_exp01_subj03_Sess2_11_05.pkl,2.383930061,8.324527151,connor
detop_exp01_subj03_Sess3_04_05.pkl,1.145318843,9.030719564,connor
detop_exp01_subj03_Sess3_11_05.pkl,1.721338414,5.407870289,connor
detop_exp01_subj03_Sess3_10_04.pkl,2.530817167,6.055320243,connor
detop_exp01_subj03_Sess2_11_01.pkl,3.344384922,17.75500858,connor
detop_exp01_subj03_Sess2_12_04.pkl,1.977533002,6.122153572,connor
detop_exp01_subj03_Sess1_05_05.pkl,3.202631332,8.060944232,connor
detop_exp01_subj03_Sess2_01_03.pkl,2.481707599,9.9745708,connor
detop_exp01_subj03_Sess1_08_02.pkl,1.26176225,6.293646634,connor
detop_exp01_subj03_Sess3_13_02.pkl,2.579659675,5.686729432,connor
detop_exp01_subj03_Sess3_12_02.pkl,2.523197596,8.080081105,connor
detop_exp01_subj03_Sess3_11_03.pkl,2.746364144,8.993444638,connor
detop_exp01_subj03_Sess3_04_03.pkl,2.286445571,7.254704025,connor
detop_exp01_subj03_Sess1_12_06.pkl,2.791026661,7.893830478,connor
detop_exp01_subj03_Sess3_07_05.pkl,2.356679616,7.652349499,connor
detop_exp01_subj03_Sess2_10_06.pkl,1.208945333,4.236107266,connor
detop_exp01_subj03_Sess1_12_02.pkl,1.425323791,5.211341429,connor
detop_exp01_subj03_Sess3_12_01.pkl,3.683313667,7.491562517,connor
detop_exp01_subj03_Sess2_04_03.pkl,2.474967059,10.408739,connor
detop_exp01_subj03_Sess3_03_02.pkl,1.167448037,6.695309228,connor
detop_exp01_subj03_Sess2_12_06.pkl,1.197775461,5.666170703,connor
detop_exp01_subj03_Sess1_10_06.pkl,1.028109932,4.412503831,connor
detop_exp01_subj03_Sess2_09_03.pkl,2.802906497,7.828343094,connor
detop_exp01_subj03_Sess1_08_01.pkl,0.850967887,6.460159587,connor
detop_exp01_subj03_Sess3_13_06.pkl,3.503017209,9.235844495,connor
detop_exp01_subj03_Sess1_02_03.pkl,1.09289692,5.56454922,connor
detop_exp01_subj03_Sess2_13_03.pkl,2.691343407,10.19325071,connor
detop_exp01_subj03_Sess1_02_01.pkl,1.450840483,5.775093832,connor
detop_exp01_subj03_Sess2_10_01.pkl,2.374846579,7.988438325,connor
detop_exp01_subj04_Sess1_09_02.pkl,1.230133119,9.652701115,connor
detop_exp01_subj04_Sess1_12_01.pkl,1.200564394,6.175326739,connor
detop_exp01_subj04_Sess1_05_01.pkl,1.85212558,0.680891451,connor
detop_exp01_subj04_Sess3_08_01.pkl,1.613586789,9.625018246,connor
detop_exp01_subj04_Sess1_13_03.pkl,0.729877344,5.856637508,connor
detop_exp01_subj04_Sess2_12_01.pkl,0.570512713,20.08988859,connor
detop_exp01_subj04_Sess3_07_05.pkl,1.363253371,9.242219464,connor
detop_exp01_subj04_Sess2_03_06.pkl,1.906739091,6.029063572,connor
detop_exp01_subj04_Sess2_03_02.pkl,1.918500485,5.252137708,connor
detop_exp01_subj04_Sess3_08_06.pkl,1.604869089,9.90317204,connor
detop_exp01_subj04_Sess2_10_01.pkl,1.037469189,10.53212181,connor
detop_exp01_subj04_Sess2_02_01.pkl,0.992901399,6.206864968,connor
detop_exp01_subj04_Sess2_10_06.pkl,1.008733494,6.153611049,connor
detop_exp01_subj04_Sess3_13_03.pkl,1.465057471,10.46633899,connor
detop_exp01_subj04_Sess1_10_01.pkl,1.136536634,9.131570593,connor
detop_exp01_subj04_Sess2_05_05.pkl,0.807055652,4.495958534,connor
detop_exp01_subj04_Sess2_05_02.pkl,0.464686888,4.573112058,connor
detop_exp01_subj04_Sess2_02_02.pkl,1.445079209,10.11781792,connor
detop_exp01_subj04_Sess3_11_04.pkl,1.180910303,8.257289926,connor
detop_exp01_subj04_Sess3_11_03.pkl,1.017296111,6.507993692,connor
detop_exp01_subj04_Sess3_09_06.pkl,2.33184514,8.395964104,connor
detop_exp01_subj04_Sess2_02_05.pkl,2.610894896,9.662368166,connor
detop_exp01_subj04_Sess3_13_02.pkl,1.805480298,5.9671728,connor
detop_exp01_subj04_Sess2_07_02.pkl,0.902783487,6.387374059,connor
detop_exp01_subj04_Sess2_01_01.pkl,1.400516803,9.742206738,connor
detop_exp01_subj04_Sess2_01_04.pkl,1.590558415,9.508516689,connor
detop_exp01_subj04_Sess3_09_05.pkl,3.274505012,17.04014902,connor
detop_exp01_subj04_Sess1_13_05.pkl,1.722499133,10.17807782,connor
detop_exp01_subj04_Sess2_06_01.pkl,0.968757262,6.397273066,connor
detop_exp01_subj04_Sess3_09_03.pkl,1.758397482,8.631947113,connor
detop_exp01_subj04_Sess1_09_01.pkl,1.815899138,9.600198628,connor
detop_exp01_subj04_Sess1_09_05.pkl,1.579421505,9.967753586,connor
detop_exp01_subj04_Sess2_11_01.pkl,0.885954293,5.485404685,connor
detop_exp01_subj04_Sess1_08_01.pkl,1.039308671,8.730077556,connor
detop_exp01_subj04_Sess2_07_06.pkl,1.610797588,7.932017203,connor
detop_exp01_subj04_Sess2_04_03.pkl,1.633597222,10.52358601,connor
detop_exp01_subj04_Sess2_07_03.pkl,1.118463376,7.589141591,connor
detop_exp01_subj04_Sess2_10_02.pkl,1.415844735,10.14429069,connor
detop_exp01_subj04_Sess3_09_01.pkl,3.199131704,18.52397812,connor
detop_exp01_subj04_Sess3_08_03.pkl,1.396916651,5.994208083,connor
detop_exp01_subj04_Sess2_04_01.pkl,2.728376013,10.74238271,connor
detop_exp01_subj04_Sess3_13_06.pkl,1.630441585,9.577478875,connor
detop_exp01_subj04_Sess2_12_02.pkl,3.750533815,18.49294045,connor
detop_exp01_subj04_Sess1_12_03.pkl,1.670267651,9.584708698,connor
detop_exp01_subj04_Sess3_10_05.pkl,1.295699535,8.379811794,connor
detop_exp01_subj04_Sess2_03_05.pkl,1.08060005,5.050866584,connor
detop_exp01_subj04_Sess1_11_02.pkl,4.523407898,17.5350874,connor
detop_exp01_subj04_Sess2_03_03.pkl,1.392600232,8.381097663,connor
detop_exp01_subj04_Sess2_06_04.pkl,1.931552908,9.017713303,connor
detop_exp01_subj04_Sess2_10_04.pkl,1.751676913,5.588301847,connor
detop_exp01_subj04_Sess1_09_04.pkl,1.596493806,5.927399964,connor
detop_exp01_subj04_Sess2_07_01.pkl,1.917958474,6.397236413,connor
detop_exp01_subj04_Sess3_07_06.pkl,1.454794922,9.825952312,connor
detop_exp01_subj04_Sess3_11_01.pkl,1.723307036,7.686444618,connor
detop_exp01_subj04_Sess3_09_02.pkl,1.879658182,18.97708868,connor
detop_exp01_subj04_Sess1_12_05.pkl,0.628307613,6.825290429,connor
detop_exp01_subj04_Sess1_08_03.pkl,0.421680066,4.784653388,connor
detop_exp01_subj04_Sess2_10_03.pkl,0.684592415,6.367406228,connor
detop_exp01_subj04_Sess2_05_06.pkl,0.623816032,4.524891106,connor
detop_exp01_subj04_Sess1_08_04.pkl,0.723887753,8.585153005,connor
detop_exp01_subj04_Sess2_02_03.pkl,1.167197458,10.48692725,connor
detop_exp01_subj04_Sess1_10_04.pkl,0.592259799,5.525206069,connor
detop_exp01_subj04_Sess3_09_04.pkl,0.98299312,8.767243034,connor
detop_exp01_subj04_Sess2_12_04.pkl,0.972825643,8.341565722,connor
detop_exp01_subj04_Sess2_01_02.pkl,1.10414579,5.861310988,connor
detop_exp01_subj04_Sess2_05_04.pkl,1.402928485,8.374988871,connor
detop_exp01_subj04_Sess3_10_06.pkl,1.241074895,5.401533838,connor
detop_exp01_subj04_Sess1_13_04.pkl,1.463968656,5.6153771,connor
detop_exp01_subj04_Sess2_12_06.pkl,1.315877602,19.06824653,connor
detop_exp01_subj04_Sess3_11_05.pkl,0.792182662,6.277997129,connor
detop_exp01_subj04_Sess2_07_05.pkl,0.631824346,6.024576365,connor
detop_exp01_subj04_Sess2_06_03.pkl,1.517620778,5.746393672,connor
detop_exp01_subj04_Sess2_01_05.pkl,1.212491295,9.872077267,connor
detop_exp01_subj04_Sess3_10_01.pkl,4.138919705,7.771183912,connor
detop_exp01_subj04_Sess2_04_05.pkl,0.972318669,5.963468882,connor
detop_exp01_subj04_Sess2_05_03.pkl,1.230628057,8.435517309,connor
detop_exp01_subj04_Sess1_13_02.pkl,0.821546295,6.119431538,connor
detop_exp01_subj04_Sess1_11_05.pkl,2.67047788,18.80653137,connor
detop_exp01_subj04_Sess3_11_02.pkl,1.117741584,8.392937646,connor
detop_exp01_subj04_Sess1_13_01.pkl,1.589558872,10.36692364,connor
detop_exp01_subj04_Sess1_08_05.pkl,0.660399211,4.73386208,connor
detop_exp01_subj04_Sess2_05_01.pkl,1.05774172,8.733283832,connor
detop_exp01_subj04_Sess2_10_05.pkl,1.64495535,10.09882128,connor
detop_exp01_subj04_Sess1_12_04.pkl,0.690277441,6.377730559,connor
detop_exp01_subj04_Sess3_10_04.pkl,3.80953366,7.809652163,connor
detop_exp01_subj04_Sess2_04_06.pkl,0.675672108,5.80779123,connor
detop_exp01_subj04_Sess1_11_04.pkl,0.924850264,8.941961779,connor
detop_exp01_subj04_Sess3_13_05.pkl,0.981147019,6.312233279,connor
detop_exp01_subj04_Sess2_03_01.pkl,1.882031753,8.034682824,connor
detop_exp01_subj04_Sess3_08_04.pkl,1.911884768,9.017768787,connor
detop_exp01_subj04_Sess2_06_05.pkl,2.197919446,9.315952374,connor
detop_exp01_subj04_Sess2_06_02.pkl,1.821021216,9.22408183,connor
detop_exp01_subj04_Sess3_11_06.pkl,1.213578212,6.708236309,connor
detop_exp01_subj04_Sess2_07_04.pkl,2.053824491,7.569851232,connor
detop_exp01_subj04_Sess2_12_03.pkl,1.794405863,8.234850632,connor
detop_exp01_subj04_Sess3_08_05.pkl,1.170309423,6.198745515,connor
detop_exp01_subj04_Sess1_13_06.pkl,3.205516753,9.927459213,connor
detop_exp01_subj04_Sess1_12_02.pkl,1.330774201,9.372525291,connor
detop_exp01_subj04_Sess2_01_06.pkl,1.513217178,5.884748763,connor
detop_exp01_subj04_Sess1_08_06.pkl,1.455431107,8.811833398,connor
detop_exp01_subj04_Sess3_13_01.pkl,0.892203833,6.293931084,connor
detop_exp01_subj04_Sess3_10_03.pkl,1.696878636,5.668072483,connor
detop_exp01_subj04_Sess1_12_06.pkl,1.958695109,9.378281426,connor
detop_exp01_subj04_Sess2_02_06.pkl,1.152321222,5.683597807,connor
detop_exp01_subj04_Sess2_01_03.pkl,1.213578212,6.24001983,connor
detop_exp01_subj04_Sess3_13_04.pkl,1.46660153,10.48795646,connor
detop_exp01_subj04_Sess1_09_06.pkl,1.020783191,6.92168794,connor
detop_exp01_subj04_Sess3_08_02.pkl,0.669620832,6.419043778,connor
detop_exp01_subj04_Sess2_04_02.pkl,1.13308847,11.71527351,connor
detop_exp01_subj04_Sess2_03_04.pkl,1.739214715,8.718344188,connor
detop_exp01_subj04_Sess1_08_02.pkl,1.056353558,4.474221373,connor
detop_exp01_subj04_Sess2_04_04.pkl,1.326673746,6.005676143,connor
detop_exp01_subj04_Sess2_06_06.pkl,0.920617546,6.577933888,connor
detop_exp01_subj04_Sess2_02_04.pkl,0.919273579,5.667241273,connor
detop_exp01_subj04_Sess1_11_03.pkl,1.699714518,8.01968715,connor
detop_exp01_subj04_Sess2_12_05.pkl,1.812811494,8.250834313,connor
detop_exp01_subj04_Sess1_11_06.pkl,1.6428374,8.030895069,connor
detop_exp01_subj04_Sess3_10_02.pkl,1.211357331,5.609556785,connor
detop_exp01_subj04_Sess1_09_03.pkl,1.082294848,5.928930526,connor
detop_exp01_subj02_Sess2_08_03.pkl,1.705086571,7.042948238,connor
detop_exp01_subj02_Sess2_08_01.pkl,2.59801269,7.265913054,connor
